ID	Name	GPR	LB	UB	Equation	Subsystem
R_ENZRXN3EM_249	S-adenosylmethionine synthetase	( PFLU5709 )	0.0	1000.0	M_r1082 + M_r787 + M_r1206 <=> M_r942 + M_r1364 + M_r1436	
R_MVRXN_243	Cystathionine gamma-lyase	( PFLU3405 )	0.0	1000.0	M_r1082 + M_r866 <=> M_r568 + M_r1174 + M_r771	
R_ENZRXN3EM_594	cystathionine beta-lyase	( PFLU3406 )	0.0	1000.0	M_r1082 + M_r866 <=> M_r1416 + M_r771 + M_r1187	
R_ENZRXN3EM_1465	putative homoserine O-acetyltransferase	( PFLU5766 )	-1000.0	1000.0	M_r1099 + M_r726 <=> M_r850 + M_r1332	
R_MVRXN_287	putative homoserine O-acetyltransferase	( PFLU5766 )	0.0	1000.0	M_r1099 + M_r1459 <=> M_r850 + M_r1346	
R_ENZRXN3EM_576	5-methyltetrahydropteroyltriglutamate--homocyst eine methyltransferase	( PFLU3570 )	-1000.0	1000.0	M_r671 + M_r1187 <=> M_r1473 + M_r1206	
R_ENZRXN3EM_1195	5-Methyltetrahydrofolate--homocysteine methyltransferase	( PFLU2662 )	-1000.0	1000.0	M_r672 + M_r1187 <=> M_r1472 + M_r1206	
R_ENZRXN3EM_1153	putative homocysteine S-methyltransferase	( PFLU2227 )	-1000.0	1000.0	M_r1187 + M_r1436 <=> M_r1434 + M_r1206	
R_ENZRXN3EM_672	methionine gamma-lyase	( PFLU2558 )	0.0	1000.0	M_r1082 + M_r1206 <=> M_r568 + M_r771 + M_r1244	
R_ENZRXN3EM_1010	methionyl-tRNA formyltransferase	( PFLU0017 )	0.0	1000.0	M_r1082 + M_r1274 + M_r460 <=> M_r1472 + M_r461	
R_ENZRXN3EM_73	MetZ; O-succinylhomoserine sulfhydrylase	( PFLU4182 )	0.0	1000.0	M_r1244 + M_r1332 <=> M_r717 + M_r1206	
R_ENZRXN3EM_74	MetZ; O-succinylhomoserine sulfhydrylase	( PFLU4182 )	0.0	1000.0	M_r1332 + M_r1102 <=> M_r1187 + M_r717	
R_ENZRXN3EM_592	putative cystathionine gamma-synthase	( PFLU3407 )	0.0	1000.0	M_r1082 + M_r1346 <=> M_r568 + M_r771 + M_r1456	
R_MVRXN_244	MetZ; O-succinylhomoserine sulfhydrylase	( PFLU4182 )	0.0	1000.0	M_r1102 + M_r1346 <=> M_r1187 + M_r1456	
R_ENZRXN3EM_248	adenosylhomocysteinase	( PFLU5720 )	-1000.0	1000.0	M_r1082 + M_r1434 <=> M_r1187 + M_r735	
R_ENZRXN3EM_1154	putative homocysteine S-methyltransferase	( PFLU2227 )	-1000.0	1000.0	M_r1187 + M_r1450 <=> 2.0 M_r1206	
R_ENZRXN3EM_593	putative cystathionine gamma-synthase	( PFLU3407 )	0.0	1000.0	M_r866 + M_r1456 <=> M_r1174 + M_r1346	
R_ENZRXN3EM_844	methionyl-tRNA synthetase	( PFLU1161 )	0.0	1000.0	M_r787 + M_r1507 + M_r1206 <=> M_r942 + M_r773 + M_r75	
R_ENZRXN3EM_603	nitrile hydratase (cobalt-containing)	( PFLU3210 and PFLU3209 )	-1000.0	1000.0	M_r1082 + M_r586 <=> M_r1311	
R_ENZRXN3EM_899	nicotinate-nucleotide pyrophosphorylase	( PFLU0796 )	0.0	1000.0	M_r676 + M_r1418 <=> M_r1318 + M_r843 + M_r942	
R_ENZRXN3EM_272	pyrroloquinoline-quinone synthase	( PFLU5600 )	0.0	1000.0	M_r682 + 3.0 M_r1330 <=> 2.0 M_r1082 + M_r622 + 2.0 M_r1083	
R_ENZRXN3EM_674__ENZRXN3EM_937	NH(3)-dependent NAD(+) synthetase__NH(3)-dependent NAD(+) synthetase	( PFLU2521 ) or ( PFLU0546 )	0.0	1000.0	M_r787 + M_r771 + M_r893 <=> M_r942 + M_r773 + M_r1299	
R_ENZRXN3EM_659	NAD kinase	( PFLU2674 )	0.0	1000.0	M_r787 + M_r1299 <=> M_r1301 + M_r745	
R_ENZRXN3EM_1449	putative nicotinate-nucleotide adenylyltransferase	( PFLU5426 )	0.0	1000.0	M_r1318 + M_r787 <=> M_r942 + M_r893	
R_ENZRXN3EM_123	NadA; quinolinate synthetase A	( PFLU4902 )	0.0	1000.0	M_r1113 + M_r933 <=> 2.0 M_r1082 + M_r1418 + M_r1364	
R_ENZRXN3EM_120	L-aspartate oxidase (complex)	( PFLU1465 )	0.0	1000.0	M_r1165 + M_r1330 <=> M_r1083 + M_r1113	
R_ENZRXN3EM_1209	putative NADH pyrophosphatase	( PFLU2778 )	-1000.0	1000.0	M_r1082 + M_r1299 <=> M_r773 + M_r1312	
R_ENZRXN3EM_772__ENZRXN3EM_993	soluble pyridine nucleotide transhydrogenase__NAD(P) transhydrogenase	( PFLU1569 ) or ( PFLU0113 and PFLU0111 and PFLU0112 )	0.0	1000.0	M_r1299 + M_r1303 <=> M_r1301 + M_r1300	
R_ENZRXN3EM_1210	putative NADH pyrophosphatase	( PFLU2778 )	-1000.0	1000.0	M_r1082 + M_r1300 <=> M_r773 + M_r1322	
R_ENZRXN3EM_817	acid phosphatase	( PFLU1299 )	0.0	1000.0	M_r1082 + M_r1301 <=> M_r1299 + M_r1364	
R_ENZRXN3EM_1076__ENZRXN3EM_1139__ENZRXN3EM_1259__ENZRXN3EM_1279__ENZRXN3EM_132_ENZRXN3EM_1407__ENZRXN3EM_87	putative amidase__putative amidase__putative amidase__putative amidase__putative amidase__putative amidase__Amidase	( PFLU1072 ) or ( PFLU1992 ) or ( PFLU3262 ) or ( PFLU3353 ) or ( PFLU3988 ) or ( PFLU4778 ) or ( PFLU3208 )	-1000.0	1000.0	M_r1082 + M_r1311 <=> M_r1317 + M_r771	
R_ENZRXN3EM_485	putative inosine-uridine preferring nucleoside hydrolase	( PFLU4154 )	0.0	1000.0	M_r1082 + M_r1316 <=> M_r1311 + M_r459	
R_ENZRXN3EM_675__ENZRXN3EM_936	nicotinate phosphoribosyltransferase__nicotinate phosphoribosyltransferase (ec 2.4.2.11) (naprtase)	( PFLU2520 ) or ( PFLU0547 )	0.0	1000.0	M_r676 + M_r1317 <=> M_r1318 + M_r942	
R_ENZRXN3EM_1378	putative nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase	( PFLU4483 )	0.0	1000.0	M_r1318 + M_r939 <=> M_r521 + M_r1317	
R_ENZRXN3EM_637	maleate cis-trans isomerase	( PFLU2797 )	-1000.0	1000.0	M_r1222 <=> M_r1016	
R_ENZRXN3EM_545	2-nitropropane dioxygenase	( PFLU2972 )	-1000.0	1000.0	2.0 M_r552 + M_r1330 <=> 2.0 M_r722 + 2.0 M_r1320	
R_ENZRXN3EM_1433	flavohemoprotein	( PFLU5142 )	0.0	1000.0	2.0 M_r1319 + 2.0 M_r1330 + M_r1300 <=> M_r1077 + M_r1299 + 2.0 M_r1323	
R_ENZRXN3EM_1461	putative D-amino acid dehydrogenase small subunit	( PFLU5731 )	0.0	1000.0	M_r1082 + M_r1000 + M_r879 <=> M_r1416 + M_r771 + M_r1001	
R_ENZRXN3EM_590	nitrite reductase	( PFLU3425 and PFLU3424 )	0.0	1000.0	M_r1082 + M_r1307 + 3.0 M_r1301 <=> 4.0 M_r1077 + M_r1320 + 3.0 M_r1303	
R_MVRXN_263	Spontaneous: NH(4)OH hydrolysis		-1000.0	1000.0	M_r1307 <=> M_r1082 + M_r771	
R_ENZRXN3EM_589	putative bifunctional reductase	( PFLU3426 )	-1000.0	1000.0	M_r1323 + M_r1524 <=> M_r1082 + M_r1527 + M_r1320	
R_ENZRXN3EM_22__ENZRXN3EM_99__ENZRXN3EM_685	FolD bifunctional protein [includes: methylenetetrahydrofolate dehydrogenase; methenyltetrahydrofolate cyclohydrolase__FolD; bifunctional tetrahydrofolate dehydrogenase / cyclohydrolase__folD bifunctional protein	( PFLU3931 ) or ( PFLU2328 ) or ( PFLU2320 )	-1000.0	1000.0	M_r1082 + M_r646 <=> M_r1274	
R_ENZRXN3EM_247	5,10-methylenetetrahydrofolate reductase	( PFLU5721 )	0.0	1000.0	M_r1077 + M_r1300 + M_r649 <=> M_r672 + M_r1299	
R_ENZRXN3EM_97	FolD; bifunctional tetrahydrofolate dehydrogenase / cyclohydrolase	( PFLU2328 )	-1000.0	1000.0	M_r1301 + M_r649 <=> M_r1077 + M_r1303 + M_r646	
R_ENZRXN3EM_448	putative phosphoribosylglycinamide formyltransferase	( PFLU4500 )	-1000.0	1000.0	M_r678 + M_r1274 <=> M_r1472 + M_r679	
R_MVRXN_260	Spontaneous: Formaldehyde to 5,10-methylene-THF		0.0	1000.0	M_r1472 + M_r1007 <=> M_r1082 + M_r649	
R_ENZRXN3EM_1417__ENZRXN3EM_264__ENZRXN3EM_683__ENZRXN3EM_684	formyltetrahydrofolate deformylase__formyltetrahydrofolate deformylase__formyltetrahydrofolate deformylase__formyltetrahydrofolate deformylase	( PFLU4938 ) or ( PFLU5647 ) or ( PFLU2332 ) or ( PFLU2321 )	0.0	1000.0	M_r1082 + M_r1274 <=> M_r1009 + M_r1472	
R_ENZRXN3EM_1313__ENZRXN3EM_236	putative dihydrofolate reductase__dihydrofolate reductase	( PFLU3870 ) or ( PFLU5803 )	0.0	1000.0	M_r1077 + M_r695 + M_r1303 <=> M_r1472 + M_r1301	
R_ENZRXN3EM_812	glutaconate CoA-transferase subunit B	( PFLU1364 )	-1000.0	1000.0	M_r858 + M_r726 <=> M_r870 + M_r717	
R_ENZRXN3EM_778	fatty oxidation complex alpha subunit	( PFLU1553 )	-1000.0	1000.0	M_r936 <=> M_r598	
R_ENZRXN3EM_1238	putative carboxyvinyl-carboxyphosphonate phosphorylmutase	( PFLU3105 )	0.0	1000.0	M_r1092 <=> M_r843 + M_r595	
R_ENZRXN3EM_1060__ENZRXN3EM_1084__ENZRXN3EM_1175__ENZRXN3EM_1182__ENZRXN3EM_1233__ENZRXN3EM_126_ENZRXN3EM_1266__ENZRXN3EM_1270__ENZRXN3EM_1275__ENZRXN3EM_1334__ENZRXN3EM_208	putative aldehyde dehydrogenase__putative aldehyde dehydrogenase__putative aldehyde dehydrogenase__putative aldehyde dehydrogenase__putative aldehyde dehydrogenase__putative aldehyde dehydrogenase__aldehyde dehydrogenase family protein__putative aldehyde dehydrogenase__putative fatty aldehyde dehydrogenase__putative aldehyde dehydrogenase__putative aldehyde dehydrogenase	( PFLU0850 ) or ( PFLU1214 ) or ( PFLU2349 ) or ( PFLU2370 ) or ( PFLU3090 ) or ( PFLU3291 ) or ( PFLU3299 ) or ( PFLU3306 ) or ( PFLU3326 ) or ( PFLU4112 ) or ( PFLU5976 )	-1000.0	1000.0	M_r1082 + M_r1299 + M_r1158 <=> M_r1077 + M_r1300 + M_r1335	
R_ENZRXN3EM_289__ENZRXN3EM_31_ENZRXN3EM_527__ENZRXN3EM_997	catalase__catalase precursor__putative catalase__catalase HPII	( PFLU5500 ) or ( PFLU5339 ) or ( PFLU3897 ) or ( PFLU0071 )	0.0	1000.0	2.0 M_r1083 <=> 2.0 M_r1082 + M_r1330	
R_ENZRXN3EM_386__ENZRXN3EM_888	putative superoxide dismutase__superoxide dismutase [Mn]	( PFLU4855 ) or ( PFLU0876 )	0.0	1000.0	2.0 M_r1077 + 2.0 M_r1331 <=> M_r1083 + M_r1330	
R_ENZRXN3EM_1244	putative 2-hydroxyhepta-2,4-diene-1,7-dioate isomerase	( PFLU3196 )	-1000.0	1000.0	M_r1490 <=> M_r569	
R_ENZRXN3EM_495__ENZRXN3EM_797	putative alcohol dehydrogenase__probable alcohol dehydrogenase	( PFLU4115 ) or ( PFLU1412 )	-1000.0	1000.0	M_r1077 + M_r1300 + M_r490 <=> M_r501 + M_r1299	
R_ENZRXN3EM_1112__ENZRXN3EM_1453__ENZRXN3EM_468	putative phosphoglycolate phosphatase__putative phosphoglycolate phosphatase__putative phosphoglycolate phosphatase	( PFLU1638 ) or ( PFLU5562 ) or ( PFLU4235 )	0.0	1000.0	M_r1082 + M_r576 <=> M_r1065 + M_r1364	
R_ENZRXN3EM_494__ENZRXN3EM_796	putative alcohol dehydrogenase__probable alcohol dehydrogenase	( PFLU4115 ) or ( PFLU1412 )	-1000.0	1000.0	M_r1077 + M_r1300 + M_r605 <=> M_r1123 + M_r1299	
R_ENZRXN3EM_497__ENZRXN3EM_799	putative alcohol dehydrogenase__probable alcohol dehydrogenase	( PFLU4115 ) or ( PFLU1412 )	-1000.0	1000.0	M_r1077 + M_r608 + M_r1300 <=> M_r1299 + M_r1246	
R_ENZRXN3EM_586	putative carboxymethylenebutenolidase	( PFLU3464 )	-1000.0	1000.0	M_r1082 + M_r632 <=> M_r644 + M_r458	
R_ENZRXN3EM_25__ENZRXN3EM_599	Bifunctional; OPET decarboxylase+HHDD isomerase; HpcE/HpaG__putative 5-carboxymethyl-2-oxo-hex-3-ene-1,7- dioate decarboxylase	( PFLU3269 ) or ( PFLU3270 )	0.0	1000.0	M_r657 <=> M_r843 + M_r571	
R_ENZRXN3EM_892	5-dehydro-4-deoxyglucarate dehydratase	( PFLU0849 )	0.0	1000.0	M_r668 <=> M_r1082 + M_r843 + M_r1314	
R_ENZRXN3EM_213	putative aldehyde dehydrogenase	( PFLU5976 )	-1000.0	1000.0	M_r1082 + M_r716 + M_r1299 <=> M_r1077 + M_r717 + M_r1300	
R_ENZRXN3EM_1219__ENZRXN3EM_443	putative acyl carrier protein phosphodiesterase__acyl carrier protein phosphodiesterase	( PFLU2813 ) or ( PFLU4529 )	-1000.0	1000.0	M_r1082 + M_r1 <=> M_r498 + M_r1353	
R_ENZRXN3EM_1077__ENZRXN3EM_1140__ENZRXN3EM_1260__ENZRXN3EM_1280__ENZRXN3EM_1322__ENZRXN3EM_1408__ENZRXN3EM_88	putative amidase__putative amidase__putative amidase__putative amidase__putative amidase__putative amidase__Amidase	( PFLU1072 ) or ( PFLU1992 ) or ( PFLU3262 ) or ( PFLU3353 ) or ( PFLU3988 ) or ( PFLU4778 ) or ( PFLU3208 )	-1000.0	1000.0	M_r1082 + M_r730 <=> M_r731 + M_r771 + M_r1077	
R_ENZRXN3EM_602	nitrile hydratase (cobalt-containing)	( PFLU3210 and PFLU3209 )	-1000.0	1000.0	M_r1082 + M_r732 <=> M_r730	
R_ENZRXN3EM_1220	putative beta-hydroxylase	( PFLU2910 )	-1000.0	1000.0	M_r412 + M_r1077 + M_r1330 + M_r1303 <=> M_r1082 + M_r454 + M_r1301	
R_ENZRXN3EM_1120__ENZRXN3EM_1373	putative enoyl-CoA hydratase/isomerase__putative enoyl-CoA hydratase/isomerase	( PFLU1725 ) or ( PFLU4396 )	-1000.0	1000.0	M_r1082 + M_r832 + M_r850 <=> M_r1077 + M_r597 + M_r726	
R_ENZRXN3EM_803	periplasmic beta-glucosidase precursor	( PFLU1399 )	-1000.0	1000.0	M_r1082 + M_r856 <=> M_r581 + M_r855	
R_ENZRXN3EM_1296	putative cAMP phosphodiesterase	( PFLU3573 )	-1000.0	1000.0	M_r1082 + M_r864 <=> M_r773	
R_ENZRXN3EM_657	putative aminopeptidase N	( PFLU2681 )	-1000.0	1000.0	M_r1082 + M_r865 <=> M_r1060 + M_r1174	
R_ENZRXN3EM_1711	2-keto-4-hydroxyglutarate aldolase	( PFLU4836 )	-1000.0	1000.0	M_r876 <=> M_r1416 + M_r1067	
R_ENZRXN3EM_987	D-cysteine desulfhydrase	( PFLU0247 )	-1000.0	1000.0	M_r1082 + M_r891 <=> M_r1416 + M_r771 + M_r1102	
R_ENZRXN3EM_1122	putative deoxyguanosinetriphosphate triphosphohydrolase	( PFLU1742 )	0.0	1000.0	M_r1082 + M_r920 <=> M_r896 + M_r1384	
R_ENZRXN3EM_0	NudH / YgdP; dinucleoside pentaphosphate hydrolase	( PFLU5820 )	-1000.0	1000.0	M_r1082 + M_r922 <=> M_r787 + M_r745	
R_ENZRXN3EM_345	inositol monophosphatase	( PFLU5072 )	-1000.0	1000.0	M_r1082 + M_r960 <=> M_r1270 + M_r1364	
R_ENZRXN3EM_1399__ENZRXN3EM_319__ENZRXN3EM_385__ENZRXN3EM_457__ENZRXN3EM_477	ribosomal large subunit pseudouridine synthase C__tRNA pseudouridine synthase B__ribosomal large subunit pseudouridine synthase B__ribosomal large subunit pseudouridine synthase A__pseudouridylate synthase I	( PFLU4713 ) or ( PFLU5251 ) or ( PFLU4874 ) or ( PFLU4372 ) or ( PFLU4189 )	-1000.0	1000.0	M_r963 + M_r438 <=> M_r1082 + M_r1404	
R_ENZRXN3EM_702	2,5-diketo-D-gluconic acid reductase B	( PFLU2183 )	-1000.0	1000.0	M_r997 + M_r1077 + M_r1303 <=> M_r996 + M_r1301	
R_ENZRXN3EM_1009__ENZRXN3EM_1413	peptide deformylase__peptide deformylase	( PFLU0018 ) or ( PFLU4825 )	-1000.0	1000.0	M_r1082 + M_r1010 <=> M_r1009 + M_r1248	
R_ENZRXN3EM_1394	putative gamma-butyrobetaine dioxygenase	( PFLU4654 )	0.0	1000.0	M_r1330 + M_r1313 + M_r714 <=> M_r843 + M_r1173 + M_r1456	
R_ENZRXN3EM_811	glutaconate CoA-transferase subunit B	( PFLU1364 )	-1000.0	1000.0	M_r1045 + M_r726 <=> M_r1046 + M_r717	
R_ENZRXN3EM_1123	putative molybdopterin-guanine dinucleotide biosynthesis protein A	( PFLU1753 )	-1000.0	1000.0	M_r1070 + M_r1263 <=> M_r942 + M_r1264	
R_ENZRXN3EM_919__ENZRXN3EM_999	carbonic anhydrase__carbonic anhydrase 1	( PFLU0686 ) or ( PFLU0055 )	-1000.0	1000.0	M_r1081 <=> M_r1082 + M_r843	
R_ENZRXN3EM_2	AtuC, geranyl-CoA carboxylase	( PFLU4394 )	0.0	1000.0	M_r787 + M_r1085 + M_r1033 <=> M_r578 + M_r1364 + M_r745	
R_MVRXN_275__MVRXN_276	Carbonic anhydrase; bicarbonate reaction__Carbonic anhydrase; bicarbonate reaction	( PFLU0686 ) or ( PFLU0055 )	-1000.0	1000.0	M_r1085 + M_r1077 <=> M_r1082 + M_r843	
R_ENZRXN3EM_1217__ENZRXN3EM_1274__ENZRXN3EM_1288__ENZRXN3EM_1309__ENZRXN3EM_1362	putative isochorismatase__hypothetical isochorismatase family protein__putative isochorismatase family protein__putative isochorismatase__putative isochorismatase	( PFLU2796 ) or ( PFLU3312 ) or ( PFLU3491 ) or ( PFLU3702 ) or ( PFLU4342 )	0.0	1000.0	M_r1082 + M_r1128 <=> M_r1416 + M_r1203	
R_ENZRXN3EM_1391	para-aminobenzoate synthase component I	( PFLU4637 )	-1000.0	1000.0	M_r1181 + M_r827 <=> M_r1416 + M_r1176 + M_r1352	
R_ENZRXN3EM_435	putative xanthine dehydrogenase large subunit	( PFLU4593 )	-1000.0	1000.0	M_r1183 + M_r1301 <=> M_r1077 + M_r917 + M_r1303	
R_ENZRXN3EM_801	periplasmic beta-glucosidase precursor	( PFLU1399 )	-1000.0	1000.0	M_r1082 + M_r1192 <=> M_r581 + M_r723	
R_MVRXN_148	Malonate decarboxylase	( PFLU5743 and PFLU5742 and PFLU5741 and PFLU5740 and PFLU5739 and PFLU5738 and PFLU5737 )	0.0	1000.0	M_r1077 + M_r1223 <=> M_r843 + M_r717	
R_ENZRXN3EM_921	omega-amino acid--pyruvate aminotransferase	( PFLU0675 )	-1000.0	1000.0	M_r1156 + M_r1224 <=> M_r1416 + M_r559	
R_ENZRXN3EM_543__ENZRXN3EM_692	malonate-semialdehyde dehydrogenase__malonate-semialdehyde dehydrogenase	( PFLU0676 ) or ( PFLU5203 )	0.0	1000.0	M_r850 + M_r1299 + M_r1224 <=> M_r843 + M_r1077 + M_r1300 + M_r726	
R_ENZRXN3EM_970	glycogen phosphorylase	( PFLU0352 )	0.0	1000.0	M_r1232 + M_r1364 <=> M_r980 + M_r1233	
R_ENZRXN3EM_3421	amylomaltase	( PFLU3366 )	-1000.0	1000.0	M_r1231 + M_r1233 <=> M_r1232 + M_r581	
R_ENZRXN3EM_1277	putative morphinone reductase	( PFLU3335 )	0.0	1000.0	M_r1266 + M_r1301 <=> M_r1077 + M_r1267 + M_r1303	
R_ENZRXN3EM_671	myo-inositol 2-dehydrogenase	( PFLU2580 )	-1000.0	1000.0	M_r1270 + M_r1299 <=> M_r447 + M_r1077 + M_r1300	
R_ENZRXN3EM_210	putative aldehyde dehydrogenase	( PFLU5976 )	0.0	1000.0	M_r1082 + M_r1286 + M_r1299 <=> M_r1077 + M_r1287 + M_r1300	
R_ENZRXN3EM_1438__ENZRXN3EM_522__ENZRXN3EM_53_ENZRXN3EM_717__ENZRXN3EM_76__ENZRXN3EM_904__ENZRXN3EM_908	FKBP-type peptidyl-prolyl cis-trans isomerase__peptidyl-prolyl cis-trans isomerase__peptidyl-prolyl cis-trans isomerase B__FKBP-type peptidyl-prolyl cis-trans isomerase__PpiA; peptidyl-prolyl cis-trans isomerase A__probable FKBP-type 16 kDa peptidyl-prolyl cis-trans isomerase__peptidyl-prolyl cis-trans isomerase	( PFLU5175 ) or ( PFLU3925 ) or ( PFLU3873 ) or ( PFLU2027 ) or ( PFLU4533 ) or ( PFLU0770 ) or ( PFLU0764 )	-1000.0	1000.0	M_r1359 <=> M_r1358	
R_ENZRXN3EM_947	bifunctional PutA protein	( PFLU0451 )	-1000.0	1000.0	2.0 M_r1082 + M_r1299 + M_r1415 <=> M_r1077 + M_r1175 + M_r1300	
R_ENZRXN3EM_1312	putative arsenate reductase	( PFLU3782 )	-1000.0	1000.0	M_r1428 + M_r926 <=> M_r1198 + M_r784 + M_r459	
R_ENZRXN3EM_665	putative hydroxyacylglutathione hydrolase	( PFLU2643 )	-1000.0	1000.0	M_r1082 + M_r1449 <=> M_r953 + M_r1052	
R_ENZRXN3EM_626	lactoylglutathione lyase	( PFLU2991 )	-1000.0	1000.0	M_r1449 <=> M_r1052 + M_r1250	
R_ENZRXN3EM_1097	beta-ketoadipyl CoA thiolase	( PFLU1365 )	0.0	1000.0	M_r1459 + M_r726 <=> M_r850 + M_r670	
R_ENZRXN3EM_498	putative tartrate dehydrogenase	( PFLU4038 )	-1000.0	1000.0	M_r1464 + M_r1299 <=> M_r1077 + M_r1300 + M_r1468	
R_ENZRXN3EM_291	trans-aconitate 2-methyltransferase	( PFLU5494 )	-1000.0	1000.0	M_r1493 + M_r1436 <=> M_r1434 + M_r803	
R_ENZRXN3EM_3838	UDP-glucose 4-epimerase	( PFLU0483 )	-1000.0	1000.0	M_r415 <=> M_r417	
R_ENZRXN3EM_1025__ENZRXN3EM_44_ENZRXN3EM_715	cytochrome C oxidase__cytochrome C oxidase__ cytochrome C oxidase	( PFLU0058 and PFLU0060 and PFLU0061 and PFLU0059 ) or ( PFLU4556 and PFLU4555 and PFLU4554 and PFLU4553 ) or ( PFLU4561 and PFLU4558 and PFLU4559 and PFLU4560 )	0.0	1000.0	2.0 M_r467 + 0.5 M_r1330 + 4.0 M_r1534 <=> M_r1082 + 2.0 M_r468 + 4.0 M_r1535	
R_ENZRXN3EM_894	ubiquinol-cytochrome C reductase	( PFLU0841 and PFLU0843 and PFLU0842 )	0.0	1000.0	2.0 M_r468 + M_r1524 <=> M_r1527 + 2.0 M_r467	
R_ENZRXN3EM_1128	cytochrome D / ubiquinol oxidase	( PFLU1901 and PFLU1900 )	0.0	1000.0	0.5 M_r1330 + 2.0 M_r1534 + M_r1524 <=> M_r1082 + M_r1527 + 2.0 M_r1535	
R_ENZRXN3EM_535	NADH dehydrogenase	( PFLU3820 and PFLU3821 and PFLU3822 and PFLU3825 and PFLU3826 and PFLU3827 and PFLU3829 and PFLU3823 and PFLU3830 and PFLU3818 and PFLU3819 and PFLU3824 and PFLU3828 )	0.0	1000.0	M_r1527 + M_r1077 + M_r1300 + 2.0 M_r1534 <=> M_r1299 + M_r1524 + 2.0 M_r1535	
R_ENZRXN3EM_1445__ENZRXN3EM_3	CioAB; cyanide-insensitive cytochrome/quinol oxidase__cytochrome O / ubiqiuinol oxidase	( PFLU5345 and PFLU5346 ) or ( PFLU5139 and PFLU5140 and PFLU5138 and PFLU5137 and PFLU5136 )	0.0	1000.0	0.5 M_r1330 + 2.5 M_r1534 + M_r1524 <=> M_r1082 + M_r1527 + 2.5 M_r1535	
R_ENZRXN3EM_1471	putative polyphosphate kinase	( PFLU5912 )	-1000.0	1000.0	M_r787 + M_r942 <=> M_r1384 + M_r745	
R_ENZRXN3EM_661	pyruvate dehydrogenase [cytochrome]	( PFLU2653 )	0.0	1000.0	M_r1082 + M_r1416 + 2.0 M_r468 <=> 2.0 M_r467 + M_r843 + 2.0 M_r1077 + M_r717	
R_ENZRXN3EM_107	succinate dehydrogenase	( PFLU1817 and PFLU1816 and PFLU1818 and PFLU1819 )	0.0	1000.0	M_r1527 + M_r1456 <=> M_r1016 + M_r1524	
R_ENZRXN3EM_69	NADH dehydrogenase II	( PFLU0783 )	0.0	1000.0	M_r1527 + M_r1077 + M_r1300 <=> M_r1299 + M_r1524	
R_ENZRXN3EM_326__ENZRXN3EM_1105__ENZRXN3EM_612	acetolactate synthase isozyme__putative acetolactate synthase large subunit__putative acetohydroxyacid synthase	( PFLU5220 and PFLU5219 ) or ( PFLU1503 ) or ( PFLU3087 )	0.0	1000.0	2.0 M_r1416 <=> M_r843 + M_r1336	
R_ENZRXN3EM_237__ENZRXN3EM_1180	dihydroxy-acid dehydratase__putative dihydroxy-acid dehydratase	( PFLU5797 ) or ( PFLU2367 )	0.0	1000.0	M_r1236 <=> M_r1082 + M_r436	
R_MVRXN_261	Spontaneous: 2-acetolactate to diacetyl		0.0	1000.0	M_r1336 <=> M_r843 + M_r921	
R_ENZRXN3EM_1118__ENZRXN3EM_373	putative 2-dehydropantoate 2-reductase__2-dehydropantoate 2-reductase	( PFLU1707 ) or ( PFLU4928 )	0.0	1000.0	M_r1077 + M_r1303 + M_r1457 <=> M_r1209 + M_r1301	
R_ENZRXN3EM_1441	3-methyl-2-oxobutanoate hydroxymethyltransferase	( PFLU5241 )	0.0	1000.0	M_r1082 + M_r436 + M_r649 <=> M_r1472 + M_r1457	
R_ENZRXN3EM_503__ENZRXN3EM_35	N-carbamoyl-L-amino acid hydrolase__AmaB; N-carbamoyl-L-amino acid amidohydrolase	( PFLU3987 ) or ( PFLU3940 )	0.0	1000.0	M_r1082 + M_r618 <=> M_r843 + M_r771 + M_r559	
R_MVRXN_274	PcpS; phosphopanteinyl transferase	( PFLU4722 )	0.0	1000.0	M_r850 + M_r498 <=> M_r1 + M_r1077 + M_r738	
R_ENZRXN3EM_1442	pantoate--beta-alanine ligase	( PFLU5242 )	0.0	1000.0	M_r787 + M_r1209 + M_r559 <=> M_r942 + M_r773 + M_r1354	
R_ENZRXN3EM_205	coenzyme A biosynthesis bifunctional protein	( PFLU5983 )	0.0	1000.0	M_r1174 + M_r860 + M_r877 <=> M_r942 + M_r839 + M_r1425	
R_ENZRXN3EM_41	MdcB; 2-(5''-triphosphoribosyl)-3'-dephosphocoenzyme-A synthase	( PFLU5742 )	-1000.0	1000.0	M_r787 + M_r899 <=> M_r1180 + M_r734	
R_ENZRXN3EM_900	dephospho-CoA kinase	( PFLU0789 )	0.0	1000.0	M_r787 + M_r899 <=> M_r850 + M_r745	
R_ENZRXN3EM_520	putative D-hydantoinase	( PFLU3942 )	0.0	1000.0	M_r1082 + M_r932 <=> M_r618	
R_ENZRXN3EM_50	PydA; dihydropyrimidine dehydrogenase	( PFLU3944 )	-1000.0	1000.0	M_r1301 + M_r932 <=> M_r1077 + M_r1303 + M_r438	
R_ENZRXN3EM_241	phosphopantetheine adenylyltransferase	( PFLU5791 )	0.0	1000.0	M_r787 + M_r1353 <=> M_r942 + M_r899	
R_ENZRXN3EM_1526	pantothenate kinase	( PFLU5542 )	0.0	1000.0	M_r787 + M_r1354 <=> M_r877 + M_r745	
